# slice S oracle (main) — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
G/tilted/0.25/ceil/50.0/last/phi_hp	4607294851377800456	1.0249650473145397
G/tilted/0.25/ceil/50.0/last/phi_lp	4607226195415492968	1.0097203612882257
G/tilted/0.25/ceil/50.0/last/pi_hpc	4619301408424117761	6.763825052695666
G/tilted/0.25/ceil/50.0/last/pi_lpc	4612475938525662349	2.350794992287382
G/tilted/0.25/ceil/50.0/last/s	4620828325670949962	8.239999999999913
G/tilted/0.25/ceil/50.0/last/sp_thrust	4649562321241836914	722.0370915610531
G/tilted/0.25/free/1.0/r	4598175219545276416	0.25
G/tilted/0.25/free/1.0/rho	4607182418800017408	1.0
G/tilted/0.25/free/1.0/Tt4_peak	4654818199964716997	1615.1226460272312
G/tilted/0.25/free/1.0/X	4640013753182354984	165.1226460272312
G/tilted/0.25/free/1.0/E_temp_H	4597793579289308664	0.23940735501751909
G/tilted/0.25/free/1.0/E_temp_L	4597916041784088944	0.2428063720514717
G/tilted/0.25/free/1.0/complete	1	1
G/tilted/0.25/free/1.0/npts	413	413
G/tilted/0.25/free/1.0/i_peak	13	13
G/tilted/0.25/free/1.0/peak/Tt4	4654818199964716997	1615.1226460272312
G/tilted/0.25/free/1.0/peak/branch_choked	1	1
G/tilted/0.25/free/1.0/peak/f	4584911526996447280	0.03296464462962978
G/tilted/0.25/free/1.0/peak/mdot_air	4605215522240378576	0.7816306152432961
G/tilted/0.25/free/1.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/1.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/1.0/peak/nu_hp	4606468778938902273	0.9207700594899678
G/tilted/0.25/free/1.0/peak/nu_lp	4606246157048701829	0.8960540646613572
G/tilted/0.25/free/1.0/peak/phi_hp	4606445747659316370	0.9182130738016829
G/tilted/0.25/free/1.0/peak/phi_lp	4606032226139809170	0.8723029625881955
G/tilted/0.25/free/1.0/peak/pi_hpc	4617840897146668147	5.466630454336257
G/tilted/0.25/free/1.0/peak/pi_lpc	4613223484273044230	2.682771992568976
G/tilted/0.25/free/1.0/peak/s	4598355363530371235	0.25999999999999995
G/tilted/0.25/free/1.0/peak/sp_thrust	4649787508789332890	747.6379517301568
G/tilted/0.25/free/1.0/last/Tt4	4654091982846240033	1449.9999906293308
G/tilted/0.25/free/1.0/last/branch_choked	1	1
G/tilted/0.25/free/1.0/last/f	4583461224170423919	0.027075573595658427
G/tilted/0.25/free/1.0/last/mdot_air	4606746822861790523	0.9516391359947315
G/tilted/0.25/free/1.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/1.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/1.0/last/nu_hp	4607001524725225930	0.9799167233148236
G/tilted/0.25/free/1.0/last/nu_lp	4606943192504268735	0.9734405458364036
G/tilted/0.25/free/1.0/last/phi_hp	4607123910957090527	0.9935043245661425
G/tilted/0.25/free/1.0/last/phi_lp	4606980691387574888	0.9776037582008259
G/tilted/0.25/free/1.0/last/pi_hpc	4618209963196276674	5.7944269550425265
G/tilted/0.25/free/1.0/last/pi_lpc	4613719617550234634	2.9030994276167847
G/tilted/0.25/free/1.0/last/s	4620828325670949962	8.239999999999913
G/tilted/0.25/free/1.0/last/sp_thrust	4649424223704453064	706.3372192387405
G/tilted/0.25/free/8.0/r	4598175219545276416	0.25
G/tilted/0.25/free/8.0/rho	4620693217682128896	8.0
G/tilted/0.25/free/8.0/Tt4_peak	4654937819604765886	1642.3210032403435
G/tilted/0.25/free/8.0/X	4640970710302746096	192.32100324034354
G/tilted/0.25/free/8.0/E_temp_H	4598297340374433892	0.25677906781584725
G/tilted/0.25/free/8.0/E_temp_L	4599184944981382728	0.30605102138574525
G/tilted/0.25/free/8.0/complete	1	1
G/tilted/0.25/free/8.0/npts	413	413
G/tilted/0.25/free/8.0/i_peak	13	13
G/tilted/0.25/free/8.0/peak/Tt4	4654937819604765886	1642.3210032403435
G/tilted/0.25/free/8.0/peak/branch_choked	1	1
G/tilted/0.25/free/8.0/peak/f	4585049872737536323	0.03392461104910407
G/tilted/0.25/free/8.0/peak/mdot_air	4605016302442089665	0.7595127745411433
G/tilted/0.25/free/8.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/8.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/8.0/peak/nu_hp	4606476425310804857	0.9216189773040774
G/tilted/0.25/free/8.0/peak/nu_lp	4606050033795137972	0.874280009484258
G/tilted/0.25/free/8.0/peak/phi_hp	4606431770089802019	0.9166612518513698
G/tilted/0.25/free/8.0/peak/phi_lp	4606000038622231905	0.8687294302762149
G/tilted/0.25/free/8.0/peak/pi_hpc	4617969815944222783	5.581133348217974
G/tilted/0.25/free/8.0/peak/pi_lpc	4612985706046251574	2.5771772477130765
G/tilted/0.25/free/8.0/peak/s	4598355363530371235	0.25999999999999995
G/tilted/0.25/free/8.0/peak/sp_thrust	4649845542254825790	754.2355929040712
G/tilted/0.25/free/8.0/last/Tt4	4654110553729162071	1454.2225205355405
G/tilted/0.25/free/8.0/last/branch_choked	1	1
G/tilted/0.25/free/8.0/last/f	4583505653747029260	0.027229719654788417
G/tilted/0.25/free/8.0/last/mdot_air	4606698299451031353	0.946251955208914
G/tilted/0.25/free/8.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/8.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/8.0/last/nu_hp	4607030925885826053	0.9831809078597195
G/tilted/0.25/free/8.0/last/nu_lp	4606870262791406107	0.9653437211964645
G/tilted/0.25/free/8.0/last/phi_hp	4607150279438801313	0.9964318141181147
G/tilted/0.25/free/8.0/last/phi_lp	4607004281897483237	0.9802228309271156
G/tilted/0.25/free/8.0/last/pi_hpc	4618296549263790318	5.871330831654843
G/tilted/0.25/free/8.0/last/pi_lpc	4613607767972514313	2.8534282370249042
G/tilted/0.25/free/8.0/last/s	4620828325670949962	8.239999999999913
G/tilted/0.25/free/8.0/last/sp_thrust	4649433700800795742	707.4146403527227
G/tilted/0.25/free/32.0/r	4598175219545276416	0.25
G/tilted/0.25/free/32.0/rho	4629700416936869888	32.0
G/tilted/0.25/free/32.0/Tt4_peak	4654953533053571904	1645.893827849257
G/tilted/0.25/free/32.0/X	4641096417893194240	195.89382784925692
G/tilted/0.25/free/32.0/E_temp_H	4598342195927304320	0.25926905119479926
G/tilted/0.25/free/32.0/E_temp_L	4599341006193449524	0.31471415893011856
G/tilted/0.25/free/32.0/complete	1	1
G/tilted/0.25/free/32.0/npts	413	413
G/tilted/0.25/free/32.0/i_peak	13	13
G/tilted/0.25/free/32.0/peak/Tt4	4654953533053571904	1645.893827849257
G/tilted/0.25/free/32.0/peak/branch_choked	1	1
G/tilted/0.25/free/32.0/peak/f	4585068017489459453	0.034050515557611384
G/tilted/0.25/free/32.0/peak/mdot_air	4604991006990150792	0.7567044152250597
G/tilted/0.25/free/32.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/32.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/32.0/peak/nu_hp	4606477362566827905	0.921723033625753
G/tilted/0.25/free/32.0/peak/nu_lp	4606024776384705468	0.8714758736238006
G/tilted/0.25/free/32.0/peak/phi_hp	4606429924195530137	0.9164563164192031
G/tilted/0.25/free/32.0/peak/phi_lp	4605996190442075595	0.8683021964549708
G/tilted/0.25/free/32.0/peak/pi_hpc	4617986616884920362	5.596055581176225
G/tilted/0.25/free/32.0/peak/pi_lpc	4612955802203953845	2.563897274015597
G/tilted/0.25/free/32.0/peak/s	4598355363530371235	0.25999999999999995
G/tilted/0.25/free/32.0/peak/sp_thrust	4649853130223758688	755.0982450967822
G/tilted/0.25/free/32.0/last/Tt4	4654231940867913018	1481.822760424881
G/tilted/0.25/free/32.0/last/branch_choked	1	1
G/tilted/0.25/free/32.0/last/f	4583794268039690413	0.028231051632751903
G/tilted/0.25/free/32.0/last/mdot_air	4606395992878417916	0.9126891834678186
G/tilted/0.25/free/32.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/32.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/0.25/free/32.0/last/nu_hp	4607176100549908836	0.9992985333254123
G/tilted/0.25/free/32.0/last/nu_lp	4606450648138247399	0.9187571362557748
G/tilted/0.25/free/32.0/last/phi_hp	4607230278260345091	1.0106269349603856
G/tilted/0.25/free/32.0/last/phi_lp	4607122930543901951	0.9933954768365821
G/tilted/0.25/free/32.0/last/pi_hpc	4618778165130926646	6.299091651430492
G/tilted/0.25/free/32.0/last/pi_lpc	4613019252353292202	2.5920748007001366
G/tilted/0.25/free/32.0/last/s	4620828325670949962	8.239999999999913
G/tilted/0.25/free/32.0/last/sp_thrust	4649495436274077710	714.433151085397
G/tilted/1.0/ceil/1.0/r	4607182418800017408	1.0
G/tilted/1.0/ceil/1.0/rho	4607182418800017408	1.0
G/tilted/1.0/ceil/1.0/Tt4_peak	4654687376256553728	1585.376778667036
G/tilted/1.0/ceil/1.0/X	4638967163517048832	135.37677866703598
G/tilted/1.0/ceil/1.0/E_temp_H	4593980616957609888	0.13357639070050897
G/tilted/1.0/ceil/1.0/E_temp_L	4598504908671293376	0.2683014229336287
G/tilted/1.0/ceil/1.0/complete	1	1
G/tilted/1.0/ceil/1.0/npts	451	451
G/tilted/1.0/ceil/1.0/i_peak	50	50
G/tilted/1.0/ceil/1.0/peak/Tt4	4654687376256553728	1585.376778667036
G/tilted/1.0/ceil/1.0/peak/branch_choked	1	1
G/tilted/1.0/ceil/1.0/peak/f	4584762621427933676	0.03193140468801289
G/tilted/1.0/ceil/1.0/peak/mdot_air	4605443333137416368	0.8069227055584829
G/tilted/1.0/ceil/1.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/1.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/1.0/peak/nu_hp	4606814148224731144	0.9591137528025238
G/tilted/1.0/ceil/1.0/peak/nu_lp	4606016147287727751	0.8705178514091622
G/tilted/1.0/ceil/1.0/peak/phi_hp	4606838429251013438	0.9618094882465369
G/tilted/1.0/ceil/1.0/peak/phi_lp	4606524403402189387	0.9269456154773449
G/tilted/1.0/ceil/1.0/peak/pi_hpc	4618503653443720642	6.055276294898649
G/tilted/1.0/ceil/1.0/peak/pi_lpc	4612755027320294236	2.474735314573463
G/tilted/1.0/ceil/1.0/peak/s	4607182418800017410	1.0000000000000004
G/tilted/1.0/ceil/1.0/peak/sp_thrust	4649722908957020096	740.2938010771686
G/tilted/1.0/ceil/1.0/last/Tt4	4654364384266134836	1511.9369026667673
G/tilted/1.0/ceil/1.0/last/branch_choked	1	1
G/tilted/1.0/ceil/1.0/last/f	4584106329144601190	0.029313731082007875
G/tilted/1.0/ceil/1.0/last/mdot_air	4606092365123906413	0.878979731070428
G/tilted/1.0/ceil/1.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/1.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/1.0/last/nu_hp	4607251631878726473	1.0153683907175994
G/tilted/1.0/ceil/1.0/last/nu_lp	4606016147287727751	0.8705178514091622
G/tilted/1.0/ceil/1.0/last/phi_hp	4607294851893169999	1.0249651617495663
G/tilted/1.0/ceil/1.0/last/phi_lp	4607226196096517009	1.0097205125059399
G/tilted/1.0/ceil/1.0/last/pi_hpc	4619301409973123463	6.763826428489103
G/tilted/1.0/ceil/1.0/last/pi_lpc	4612475938006377602	2.350794761678629
G/tilted/1.0/ceil/1.0/last/s	4621256167635550150	8.999999999999897
G/tilted/1.0/ceil/1.0/last/sp_thrust	4649562320974092938	722.0370611220872
G/tilted/1.0/ceil/7.0/r	4607182418800017408	1.0
G/tilted/1.0/ceil/7.0/rho	4619567317775286272	7.0
G/tilted/1.0/ceil/7.0/Tt4_peak	4654687376256553728	1585.376778667036
G/tilted/1.0/ceil/7.0/X	4638967163517048832	135.37677866703598
G/tilted/1.0/ceil/7.0/E_temp_H	4593980616957609888	0.13357639070050897
G/tilted/1.0/ceil/7.0/E_temp_L	4598504908671293376	0.2683014229336287
G/tilted/1.0/ceil/7.0/complete	1	1
G/tilted/1.0/ceil/7.0/npts	451	451
G/tilted/1.0/ceil/7.0/i_peak	50	50
G/tilted/1.0/ceil/7.0/peak/Tt4	4654687376256553728	1585.376778667036
G/tilted/1.0/ceil/7.0/peak/branch_choked	1	1
G/tilted/1.0/ceil/7.0/peak/f	4584762621427933676	0.03193140468801289
G/tilted/1.0/ceil/7.0/peak/mdot_air	4605443333137416368	0.8069227055584829
G/tilted/1.0/ceil/7.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/7.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/7.0/peak/nu_hp	4606814148224731144	0.9591137528025238
G/tilted/1.0/ceil/7.0/peak/nu_lp	4606016147287727751	0.8705178514091622
G/tilted/1.0/ceil/7.0/peak/phi_hp	4606838429251013438	0.9618094882465369
G/tilted/1.0/ceil/7.0/peak/phi_lp	4606524403402189387	0.9269456154773449
G/tilted/1.0/ceil/7.0/peak/pi_hpc	4618503653443720642	6.055276294898649
G/tilted/1.0/ceil/7.0/peak/pi_lpc	4612755027320294236	2.474735314573463
G/tilted/1.0/ceil/7.0/peak/s	4607182418800017410	1.0000000000000004
G/tilted/1.0/ceil/7.0/peak/sp_thrust	4649722908957020096	740.2938010771686
G/tilted/1.0/ceil/7.0/last/Tt4	4654364384266134836	1511.9369026667673
G/tilted/1.0/ceil/7.0/last/branch_choked	1	1
G/tilted/1.0/ceil/7.0/last/f	4584106329144601190	0.029313731082007875
G/tilted/1.0/ceil/7.0/last/mdot_air	4606092365123906413	0.878979731070428
G/tilted/1.0/ceil/7.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/7.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/7.0/last/nu_hp	4607251631878726473	1.0153683907175994
G/tilted/1.0/ceil/7.0/last/nu_lp	4606016147287727751	0.8705178514091622
G/tilted/1.0/ceil/7.0/last/phi_hp	4607294851893169999	1.0249651617495663
G/tilted/1.0/ceil/7.0/last/phi_lp	4607226196096517009	1.0097205125059399
G/tilted/1.0/ceil/7.0/last/pi_hpc	4619301409973123463	6.763826428489103
G/tilted/1.0/ceil/7.0/last/pi_lpc	4612475938006377602	2.350794761678629
G/tilted/1.0/ceil/7.0/last/s	4621256167635550150	8.999999999999897
G/tilted/1.0/ceil/7.0/last/sp_thrust	4649562320974092938	722.0370611220872
G/tilted/1.0/ceil/50.0/r	4607182418800017408	1.0
G/tilted/1.0/ceil/50.0/rho	4632233691727265792	50.0
G/tilted/1.0/ceil/50.0/Tt4_peak	4654687376256553728	1585.376778667036
G/tilted/1.0/ceil/50.0/X	4638967163517048832	135.37677866703598
G/tilted/1.0/ceil/50.0/E_temp_H	4593980616957609888	0.13357639070050897
G/tilted/1.0/ceil/50.0/E_temp_L	4598504908671293376	0.2683014229336287
G/tilted/1.0/ceil/50.0/complete	1	1
G/tilted/1.0/ceil/50.0/npts	451	451
G/tilted/1.0/ceil/50.0/i_peak	50	50
G/tilted/1.0/ceil/50.0/peak/Tt4	4654687376256553728	1585.376778667036
G/tilted/1.0/ceil/50.0/peak/branch_choked	1	1
G/tilted/1.0/ceil/50.0/peak/f	4584762621427933676	0.03193140468801289
G/tilted/1.0/ceil/50.0/peak/mdot_air	4605443333137416368	0.8069227055584829
G/tilted/1.0/ceil/50.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/50.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/50.0/peak/nu_hp	4606814148224731144	0.9591137528025238
G/tilted/1.0/ceil/50.0/peak/nu_lp	4606016147287727751	0.8705178514091622
G/tilted/1.0/ceil/50.0/peak/phi_hp	4606838429251013438	0.9618094882465369
G/tilted/1.0/ceil/50.0/peak/phi_lp	4606524403402189387	0.9269456154773449
G/tilted/1.0/ceil/50.0/peak/pi_hpc	4618503653443720642	6.055276294898649
G/tilted/1.0/ceil/50.0/peak/pi_lpc	4612755027320294236	2.474735314573463
G/tilted/1.0/ceil/50.0/peak/s	4607182418800017410	1.0000000000000004
G/tilted/1.0/ceil/50.0/peak/sp_thrust	4649722908957020096	740.2938010771686
G/tilted/1.0/ceil/50.0/last/Tt4	4654364384266134836	1511.9369026667673
G/tilted/1.0/ceil/50.0/last/branch_choked	1	1
G/tilted/1.0/ceil/50.0/last/f	4584106329144601190	0.029313731082007875
G/tilted/1.0/ceil/50.0/last/mdot_air	4606092365123906413	0.878979731070428
G/tilted/1.0/ceil/50.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/50.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/ceil/50.0/last/nu_hp	4607251631878726473	1.0153683907175994
G/tilted/1.0/ceil/50.0/last/nu_lp	4606016147287727751	0.8705178514091622
G/tilted/1.0/ceil/50.0/last/phi_hp	4607294851893169999	1.0249651617495663
G/tilted/1.0/ceil/50.0/last/phi_lp	4607226196096517009	1.0097205125059399
G/tilted/1.0/ceil/50.0/last/pi_hpc	4619301409973123463	6.763826428489103
G/tilted/1.0/ceil/50.0/last/pi_lpc	4612475938006377602	2.350794761678629
G/tilted/1.0/ceil/50.0/last/s	4621256167635550150	8.999999999999897
G/tilted/1.0/ceil/50.0/last/sp_thrust	4649562320974092938	722.0370611220872
G/tilted/1.0/free/1.0/r	4607182418800017408	1.0
G/tilted/1.0/free/1.0/rho	4607182418800017408	1.0
G/tilted/1.0/free/1.0/Tt4_peak	4654425400530766712	1525.8103950179338
G/tilted/1.0/free/1.0/X	4635035099229894528	75.81039501793384
G/tilted/1.0/free/1.0/E_temp_H	4592476153176853856	0.10840956623637998
G/tilted/1.0/free/1.0/E_temp_L	4592840185238526512	0.11346152594351433
G/tilted/1.0/free/1.0/complete	1	1
G/tilted/1.0/free/1.0/npts	451	451
G/tilted/1.0/free/1.0/i_peak	50	50
G/tilted/1.0/free/1.0/peak/Tt4	4654425400530766712	1525.8103950179338
G/tilted/1.0/free/1.0/peak/branch_choked	1	1
G/tilted/1.0/free/1.0/peak/f	4584248172009109115	0.029805847375931265
G/tilted/1.0/free/1.0/peak/mdot_air	4605961647272088069	0.8644671341886015
G/tilted/1.0/free/1.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/1.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/1.0/peak/nu_hp	4606742279603526468	0.9511347330015743
G/tilted/1.0/free/1.0/peak/nu_lp	4606572737113999096	0.9323117354490185
G/tilted/1.0/free/1.0/peak/phi_hp	4606805907416351858	0.958198839282103
G/tilted/1.0/free/1.0/peak/phi_lp	4606526962241147948	0.9272297036701551
G/tilted/1.0/free/1.0/peak/pi_hpc	4618048810591718956	5.651294689395893
G/tilted/1.0/free/1.0/peak/pi_lpc	4613444946465820799	2.781120962770785
G/tilted/1.0/free/1.0/peak/s	4607182418800017410	1.0000000000000004
G/tilted/1.0/free/1.0/peak/sp_thrust	4649593068401061902	725.532638862265
G/tilted/1.0/free/1.0/last/Tt4	4654091982866113196	1449.999995147965
G/tilted/1.0/free/1.0/last/branch_choked	1	1
G/tilted/1.0/free/1.0/last/f	4583461224217812730	0.027075573760071393
G/tilted/1.0/free/1.0/last/mdot_air	4606746822809740553	0.951639130216024
G/tilted/1.0/free/1.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/1.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/1.0/last/nu_hp	4607001524701310022	0.9799167206596244
G/tilted/1.0/free/1.0/last/nu_lp	4606943192487395398	0.9734405439630869
G/tilted/1.0/free/1.0/last/phi_hp	4607123910930256452	0.9935043215869617
G/tilted/1.0/free/1.0/last/phi_lp	4606980691351050286	0.9776037541457805
G/tilted/1.0/free/1.0/last/pi_hpc	4618209963171173736	5.794426932746639
G/tilted/1.0/free/1.0/last/pi_lpc	4613719617546924668	2.9030994261468646
G/tilted/1.0/free/1.0/last/s	4621256167635550150	8.999999999999897
G/tilted/1.0/free/1.0/last/sp_thrust	4649424223714619386	706.3372203945175
G/tilted/1.0/free/8.0/r	4607182418800017408	1.0
G/tilted/1.0/free/8.0/rho	4620693217682128896	8.0
G/tilted/1.0/free/8.0/Tt4_peak	4654628277507978345	1571.9392789893557
G/tilted/1.0/free/8.0/X	4638281130865280656	121.93927898935567
G/tilted/1.0/free/8.0/E_temp_H	4593757231415398376	0.1273761963922191
G/tilted/1.0/free/8.0/E_temp_L	4597507903368216480	0.23147825538808053
G/tilted/1.0/free/8.0/complete	1	1
G/tilted/1.0/free/8.0/npts	451	451
G/tilted/1.0/free/8.0/i_peak	50	50
G/tilted/1.0/free/8.0/peak/Tt4	4654628277507978345	1571.9392789893557
G/tilted/1.0/free/8.0/peak/branch_choked	1	1
G/tilted/1.0/free/8.0/peak/f	4584693771822069727	0.03145366457759712
G/tilted/1.0/free/8.0/peak/mdot_air	4605553726296262987	0.8191788082297448
G/tilted/1.0/free/8.0/peak/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/8.0/peak/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/8.0/peak/nu_hp	4606800189229090147	0.957563992966396
G/tilted/1.0/free/8.0/peak/nu_lp	4606136230114046728	0.8838497232733014
G/tilted/1.0/free/8.0/peak/phi_hp	4606832868099366036	0.9611920763862991
G/tilted/1.0/free/8.0/peak/phi_lp	4606523365793102997	0.9268304177275178
G/tilted/1.0/free/8.0/peak/pi_hpc	4618404705528885548	5.967392892267792
G/tilted/1.0/free/8.0/peak/pi_lpc	4612895957446992507	2.5373208631829676
G/tilted/1.0/free/8.0/peak/s	4607182418800017410	1.0000000000000004
G/tilted/1.0/free/8.0/peak/sp_thrust	4649693817330890852	736.9864660983553
G/tilted/1.0/free/8.0/last/Tt4	4654108490942128094	1453.7534970659685
G/tilted/1.0/free/8.0/last/branch_choked	1	1
G/tilted/1.0/free/8.0/last/f	4583500722597031841	0.027212611291460246
G/tilted/1.0/free/8.0/last/mdot_air	4606703657847039034	0.9468468566711927
G/tilted/1.0/free/8.0/last/mf	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/8.0/last/mf_sched	4583083815854154098	0.02576617546313415
G/tilted/1.0/free/8.0/last/nu_hp	4607027626805777490	0.9828146363967198
G/tilted/1.0/free/8.0/last/nu_lp	4606878389519346321	0.9662459692438735
G/tilted/1.0/free/8.0/last/phi_hp	4607147311486318667	0.996102305199892
G/tilted/1.0/free/8.0/last/phi_lp	4607001583197211202	0.979923215009258
G/tilted/1.0/free/8.0/last/pi_hpc	4618286815146772088	5.8626851989844155
G/tilted/1.0/free/8.0/last/pi_lpc	4613620143230776281	2.858923955688152
G/tilted/1.0/free/8.0/last/s	4621256167635550150	8.999999999999897
G/tilted/1.0/free/8.0/last/sp_thrust	4649432648515521480	707.2950093675108
G/tilted/1.0/free/32.0/r	4607182418800017408	1.0
G/tilted/1.0/free/32.0/rho	4629700416936869888	32.0
G/tilted/1.0/free/32.0/Tt4_peak	4654671414374297539	1581.7474668314542
G/tilted/1.0/free/32.0/X	4638839468458999320	131.74746683145418
G/tilted/1.0/free/32.0/E_temp_H	4593917746221851672	0.13183137724016158
G/tilted/1.0/free/32.0/E_temp_L	4598323933395518020	0.2582552770309443
G/tilted/1.0/free/32.0/complete	1	1
G/tilted/1.0/free/32.0/npts	451	451
