# slice S smoke — rungs 43+45 TwoSpoolFuelTransient — key	u64 bits (or an integer)	repr
I/falsy/0/3/phi_lp	4604930618986332159	0.7499999999999999
I/falsy/0/3/phi_hp	4606317472656759485	0.9039716876694325
I/falsy/0/3/mdot_air	4603334203042957355	0.5727622262786601
I/falsy/0/3/sp_thrust	4647792393200103979	520.8195695016233
I/falsy/0/3/branch_choked	1	1
I/falsy/0/3/mf	4578403513692847382	0.012576557697683326
I/falsy/0/3/mf_sched	4579050089850283568	0.013698188536994754
I/falsy/0/4/s	4596373779694328218	0.2
I/falsy/0/4/nu_lp	4605093260567558610	0.7680568428239047
I/falsy/0/4/nu_hp	4605382310092231494	0.800147786578784
I/falsy/0/4/Tt4	4653112157815435867	1227.2135720841095
I/falsy/0/4/f	4582258604203482297	0.02290314741699426
I/falsy/0/4/pi_lpc	4612098743801396384	2.1832868852284975
I/falsy/0/4/pi_hpc	4616497201704246727	4.2731891597281395
I/falsy/0/4/phi_lp	4604930618986332161	0.7500000000000001
I/falsy/0/4/phi_hp	4606281188138915403	0.8999432969546403
I/falsy/0/4/mdot_air	4603363750311988062	0.5760426321179286
I/falsy/0/4/sp_thrust	4647931410455071862	536.6240016076615
I/falsy/0/4/branch_choked	1	1
I/falsy/0/4/mf	4578758977622820293	0.013193189321870311
I/falsy/0/4/mf_sched	4579849499673702154	0.01508494352460545
I/falsy/0/5/s	4598175219545276416	0.25
I/falsy/0/5/nu_lp	4605138260911221924	0.7730528845890103
I/falsy/0/5/nu_hp	4605420697241568907	0.8044096162831961
I/falsy/0/5/Tt4	4653286753166904701	1266.9119588628812
I/falsy/0/5/f	4582583807997100203	0.024031424727525657
I/falsy/0/5/pi_lpc	4612144253356541266	2.203497187613416
I/falsy/0/5/pi_hpc	4616566447001913668	4.334691338781628
I/falsy/0/5/phi_lp	4604930618986332161	0.7500000000000001
I/falsy/0/5/phi_hp	4606239372114499003	0.8953007856441028
I/falsy/0/5/mdot_air	4603397500569735548	0.5797896634417579
I/falsy/0/5/sp_thrust	4648094168728286572	555.1274750024727
I/falsy/0/5/branch_choked	1	1
I/falsy/0/5/mf	4579185548395151053	0.013933171654798038
I/falsy/0/5/mf_sched	4580404865266457586	0.016471698512216144
I/falsy/0/6/s	4599075939470750515	0.3
I/falsy/0/6/nu_lp	4605190099792619238	0.7788081565588214
I/falsy/0/6/nu_hp	4605465178950157437	0.8093480779881613
I/falsy/0/6/Tt4	4653496801544936204	1314.6714305967935
I/falsy/0/6/f	4582977128976700431	0.025396031001339078
I/falsy/0/6/pi_lpc	4612197419140987039	2.227107538818998
I/falsy/0/6/pi_hpc	4616648104608011847	4.407217862322404
I/falsy/0/6/phi_lp	4604930618986332159	0.7499999999999999
I/falsy/0/6/phi_hp	4606190799935448269	0.8899081904902687
I/falsy/0/6/mdot_air	4603436379730783535	0.5841061174191163
I/falsy/0/6/sp_thrust	4648286786246769306	577.0255515685596
I/falsy/0/6/branch_choked	1	1
I/falsy/0/6/mf	4579704827360199013	0.014833977066047674
I/falsy/0/6/mf_sched	4580804570178166879	0.01785845349982684
I/falsy/0/7/s	4599976659396224614	0.35
I/falsy/0/7/nu_lp	4605250414078451195	0.7855043874432676
I/falsy/0/7/nu_hp	4605517222374107166	0.8151260587430931
I/falsy/0/7/Tt4	4653753414530296029	1373.0184682445172
I/falsy/0/7/f	4583460609938775197	0.027073442551536975
I/falsy/0/7/pi_lpc	4612260288060557801	2.255026947635305
I/falsy/0/7/pi_hpc	4616745561796227107	4.493777233739851
I/falsy/0/7/phi_lp	4604930618986332164	0.7500000000000004
I/falsy/0/7/phi_hp	4606133842610189986	0.8835846570979877
I/falsy/0/7/mdot_air	4603481615445157503	0.589128290582451
I/falsy/0/7/sp_thrust	4648517733903342286	603.2812603235595
I/falsy/0/7/branch_choked	1	1
I/falsy/0/7/mf	4580254418354060479	0.01594973093056917
I/falsy/0/7/mf_sched	4581204275089876172	0.019245208487437535
I/falsy/0/8/s	4600877379321698713	0.39999999999999997
I/falsy/0/8/nu_lp	4605321434413906174	0.7933892286071396
I/falsy/0/8/nu_hp	4605578836824595306	0.821966636901249
I/falsy/0/8/Tt4	4654072899322768872	1445.6608997572857
I/falsy/0/8/f	4584066924734871563	0.02917701957277789
I/falsy/0/8/pi_lpc	4612335731815083071	2.288530704970554
I/falsy/0/8/pi_hpc	4616863607856042112	4.598623196598169
I/falsy/0/8/phi_lp	4604930618986332161	0.7500000000000001
I/falsy/0/8/phi_hp	4606066275388908936	0.8760831886203713
I/falsy/0/8/mdot_air	4603534880696748739	0.5950419214553552
I/falsy/0/8/sp_thrust	4648799123957814718	635.2716057828436
I/falsy/0/8/branch_choked	1	1
I/falsy/0/8/mf	4580661347434662820	0.017361549788926248
I/falsy/0/8/mf_sched	4581603980001585464	0.020631963475048226
I/falsy/0/9/s	4601778099247172812	0.44999999999999996
I/falsy/0/9/nu_lp	4605438865119899589	0.8064266559663272
I/falsy/0/9/nu_hp	4605681725150376728	0.8333895357260159
I/falsy/0/9/Tt4	4655243873639200806	1711.9096339340408
I/falsy/0/9/f	4585520010830717481	0.037186849397873374
I/falsy/0/9/pi_lpc	4612491497563713426	2.357704593201512
I/falsy/0/9/pi_hpc	4617170355953173090	4.871070236753981
I/falsy/0/9/phi_lp	4604788661543958721	0.7342395578960109
I/falsy/0/9/phi_hp	4605765970065904450	0.8427426002186638
I/falsy/0/9/mdot_air	4603508475460701053	0.5921103513522749
I/falsy/0/9/sp_thrust	4649722586732897925	740.2571684356814
I/falsy/0/9/branch_choked	1	1
I/falsy/0/9/mf	4582003684913294758	0.022018718462658925
I/falsy/0/9/mf_sched	4582003684913294758	0.022018718462658925
I/falsy/0/10/s	4602678819172646911	0.49999999999999994
I/falsy/0/10/nu_lp	4605567932719274867	0.8207560380222801
I/falsy/0/10/nu_hp	4605795389390860138	0.8460088014121372
I/falsy/0/10/Tt4	4655399901764313053	1747.3863222133289
I/falsy/0/10/f	4585651281877132506	0.038097725261602114
I/falsy/0/10/pi_lpc	4612612605909354451	2.411487502723483
I/falsy/0/10/pi_hpc	4617311757251087762	4.996659818079381
I/falsy/0/10/phi_lp	4604917302142571475	0.7485215333441552
I/falsy/0/10/phi_hp	4605810871032254227	0.8477276088856079
I/falsy/0/10/mdot_air	4603708824545851274	0.614353568081911
I/falsy/0/10/sp_thrust	4649902147357347140	760.6708480086313
I/falsy/0/10/branch_choked	1	1
I/falsy/0/10/mf	4582403389825004050	0.023405473450269616
I/falsy/0/10/mf_sched	4582403389825004050	0.023405473450269616
I/falsy/0/11/s	4603129179135383961	0.5499999999999999
I/falsy/0/11/nu_lp	4605691598218174717	0.8344856664453172
I/falsy/0/11/nu_hp	4605904599480080000	0.858133556969463
I/falsy/0/11/Tt4	4655176669445229764	1696.629169345645
I/falsy/0/11/f	4585398174739033214	0.03634144168400953
I/falsy/0/11/pi_lpc	4612711177265392847	2.4552619783404235
I/falsy/0/11/pi_hpc	4617384081620092459	5.060896761847782
I/falsy/0/11/phi_lp	4605126841838877922	0.7717851128853932
I/falsy/0/11/phi_hp	4605964541505406231	0.8647884586354476
I/falsy/0/11/mdot_air	4603976248707828593	0.6440436142787417
I/falsy/0/11/sp_thrust	4649803042910868296	749.4039768843004
I/falsy/0/11/branch_choked	1	1
I/falsy/0/11/mf	4582403389825004051	0.02340547345026962
I/falsy/0/11/mf_sched	4582403389825004051	0.02340547345026962
I/falsy/0/12/s	4603579539098121011	0.6
I/falsy/0/12/nu_lp	4605801986115454265	0.8467411849652883
I/falsy/0/12/nu_hp	4606002220421001539	0.8689716585991295
I/falsy/0/12/Tt4	4654992323559358246	1654.7137677221995
I/falsy/0/12/f	4585188518443061006	0.03488665888997221
I/falsy/0/12/pi_lpc	4612798550901643365	2.494063667424643
I/falsy/0/12/pi_hpc	4617448615254437642	5.118214143217992
I/falsy/0/12/phi_lp	4605311914561585596	0.7923323126834059
I/falsy/0/12/phi_hp	4606097817155051960	0.879585028121304
I/falsy/0/12/mdot_air	4604218153140121918	0.6709004013278344
I/falsy/0/12/sp_thrust	4649719979445242064	739.9607541470559
I/falsy/0/12/branch_choked	1	1
I/falsy/0/12/mf	4582403389825004051	0.02340547345026962
I/falsy/0/12/mf_sched	4582403389825004051	0.02340547345026962
I/falsy/0/point_keys	14	14
I/falsy/0/extra_keys	0	0
census/I/falsy/0/close_calls	348	348
census/I/falsy/0/eq_calls	0	0
census/I/falsy/0/eq_passes	0	0
census/I/falsy/0/hi_wall_hi0	0	0
census/I/falsy/0/hi_wall_literal	0	0
census/I/falsy/0/hi_wall_map	348	348
census/I/falsy/0/illinois_calls	374	374
census/I/falsy/0/illinois_evals	2590	2590
census/I/falsy/0/illinois_exhausted	0	0
census/I/falsy/0/instant_calls	348	348
census/I/falsy/0/march_calls	1	1
census/I/falsy/0/rw_calls	52	52
census/I/falsy/0/rw_interior	0	0
census/I/falsy/0/rw_one	33	33
census/I/falsy/0/rw_zero	19	19
census/I/falsy/0/sched_calls	0	0
census/I/falsy/0/sched_dormant	0	0
census/I/falsy/0/surge_calls	33	33
census/I/falsy/0/surge_dormant	7	7
census/I/falsy/0/topping_calls	0	0
I/falsy/1/npts	13	13
I/falsy/1/0/s	0	0.0
I/falsy/1/0/nu_lp	4604982328959340258	0.7557409602636336
I/falsy/1/0/nu_hp	4605289037695390238	0.7897924703252703
I/falsy/1/0/Tt4	4652007308841189373	999.9999999999997
I/falsy/1/0/f	4580362397098397465	0.016324357455984904
I/falsy/1/0/pi_lpc	4611954934909333047	2.119422907982677
I/falsy/1/0/pi_hpc	4616194662411773451	4.004480289042031
I/falsy/1/0/phi_lp	4605138831325119760	0.7731162132533047
I/falsy/1/0/phi_hp	4606672101246745290	0.943343370248692
I/falsy/1/0/mdot_air	4603437906198678369	0.5842755893994359
I/falsy/1/0/sp_thrust	4646376594930248244	435.9309706749948
I/falsy/1/0/branch_choked	1	1
I/falsy/1/0/mf	4576651860380027810	0.009537923574162669
I/falsy/1/0/mf_sched	4576651860380027810	0.009537923574162669
I/falsy/1/1/s	4587366580439587226	0.05
I/falsy/1/1/nu_lp	4604991955252730359	0.7568096935199823
I/falsy/1/1/nu_hp	4605296991546221727	0.7906755251580256
I/falsy/1/1/Tt4	4652520155013988381	1092.6077192463047
I/falsy/1/1/f	4581143747905326633	0.019035212631491803
I/falsy/1/1/pi_lpc	4611986205475632698	2.133309829062253
I/falsy/1/1/pi_hpc	4616297408025510439	4.095736725882069
I/falsy/1/1/phi_lp	4605005743507701404	0.7583404973338079
I/falsy/1/1/phi_hp	4606477658144309085	0.9217558493182697
I/falsy/1/1/mdot_air	4603344626291860171	0.5739194393709907
I/falsy/1/1/sp_thrust	4647075850782837354	475.679063994589
I/falsy/1/1/branch_choked	1	1
I/falsy/1/1/mf	4577451270203446396	0.010924678561773364
I/falsy/1/1/mf_sched	4577451270203446396	0.010924678561773364
I/falsy/1/2/s	4591870180066957722	0.1
I/falsy/1/2/nu_lp	4605019119059387486	0.7598254818787031
I/falsy/1/2/nu_hp	4605319669644545629	0.7931932998494166
I/falsy/1/2/Tt4	4652840129207353986	1165.3614276388257
I/falsy/1/2/f	4581755211544001692	0.021156653288923452
I/falsy/1/2/pi_lpc	4612025047450535583	2.1505591310058914
I/falsy/1/2/pi_hpc	4616386690029459287	4.175035075057017
I/falsy/1/2/phi_lp	4604930618986332163	0.7500000000000003
I/falsy/1/2/phi_hp	4606349166912199138	0.9074904568831779
I/falsy/1/2/mdot_air	4603308144180859721	0.5698691114090276
I/falsy/1/2/sp_thrust	4647630339776893367	507.19811413742303
I/falsy/1/2/branch_choked	1	1
I/falsy/1/2/mf	4578103734220938864	0.01205652321014769
I/falsy/1/2/mf_sched	4578250680026864982	0.01231143354938406
I/falsy/1/3/s	4594572339843380020	0.15000000000000002
I/falsy/1/3/nu_lp	4605053864208851005	0.7636829683715473
I/falsy/1/3/nu_hp	4605348916210587461	0.7964403209505028
I/falsy/1/3/Tt4	4652965179125707110	1193.7944871886516
I/falsy/1/3/f	4581986105873184993	0.02195772891553183
I/falsy/1/3/pi_lpc	4612059386401266468	2.1658086885030503
I/falsy/1/3/pi_hpc	4616437898651050125	4.220517467656589
I/falsy/1/3/phi_lp	4604930618986332159	0.7499999999999999
I/falsy/1/3/phi_hp	4606317472656759485	0.9039716876694325
I/falsy/1/3/mdot_air	4603334203042957355	0.5727622262786601
I/falsy/1/3/sp_thrust	4647792393200103979	520.8195695016233
I/falsy/1/3/branch_choked	1	1
I/falsy/1/3/mf	4578403513692847382	0.012576557697683326
I/falsy/1/3/mf_sched	4579050089850283568	0.013698188536994754
I/falsy/1/4/s	4596373779694328218	0.2
I/falsy/1/4/nu_lp	4605093260567558610	0.7680568428239047
I/falsy/1/4/nu_hp	4605382310092231494	0.800147786578784
I/falsy/1/4/Tt4	4653112157815435867	1227.2135720841095
I/falsy/1/4/f	4582258604203482297	0.02290314741699426
I/falsy/1/4/pi_lpc	4612098743801396384	2.1832868852284975
I/falsy/1/4/pi_hpc	4616497201704246727	4.2731891597281395
I/falsy/1/4/phi_lp	4604930618986332161	0.7500000000000001
I/falsy/1/4/phi_hp	4606281188138915403	0.8999432969546403
I/falsy/1/4/mdot_air	4603363750311988062	0.5760426321179286
I/falsy/1/4/sp_thrust	4647931410455071862	536.6240016076615
I/falsy/1/4/branch_choked	1	1
I/falsy/1/4/mf	4578758977622820293	0.013193189321870311
I/falsy/1/4/mf_sched	4579849499673702154	0.01508494352460545
I/falsy/1/5/s	4598175219545276416	0.25
I/falsy/1/5/nu_lp	4605138260911221924	0.7730528845890103
I/falsy/1/5/nu_hp	4605420697241568907	0.8044096162831961
I/falsy/1/5/Tt4	4653286753166904701	1266.9119588628812
I/falsy/1/5/f	4582583807997100203	0.024031424727525657
I/falsy/1/5/pi_lpc	4612144253356541266	2.203497187613416
I/falsy/1/5/pi_hpc	4616566447001913668	4.334691338781628
I/falsy/1/5/phi_lp	4604930618986332161	0.7500000000000001
I/falsy/1/5/phi_hp	4606239372114499003	0.8953007856441028
I/falsy/1/5/mdot_air	4603397500569735548	0.5797896634417579
I/falsy/1/5/sp_thrust	4648094168728286572	555.1274750024727
I/falsy/1/5/branch_choked	1	1
I/falsy/1/5/mf	4579185548395151053	0.013933171654798038
I/falsy/1/5/mf_sched	4580404865266457586	0.016471698512216144
I/falsy/1/6/s	4599075939470750515	0.3
I/falsy/1/6/nu_lp	4605190099792619238	0.7788081565588214
I/falsy/1/6/nu_hp	4605465178950157437	0.8093480779881613
I/falsy/1/6/Tt4	4653496801544936204	1314.6714305967935
I/falsy/1/6/f	4582977128976700431	0.025396031001339078
I/falsy/1/6/pi_lpc	4612197419140987039	2.227107538818998
I/falsy/1/6/pi_hpc	4616648104608011847	4.407217862322404
I/falsy/1/6/phi_lp	4604930618986332159	0.7499999999999999
I/falsy/1/6/phi_hp	4606190799935448269	0.8899081904902687
I/falsy/1/6/mdot_air	4603436379730783535	0.5841061174191163
I/falsy/1/6/sp_thrust	4648286786246769306	577.0255515685596
I/falsy/1/6/branch_choked	1	1
I/falsy/1/6/mf	4579704827360199013	0.014833977066047674
I/falsy/1/6/mf_sched	4580804570178166879	0.01785845349982684
I/falsy/1/7/s	4599976659396224614	0.35
I/falsy/1/7/nu_lp	4605250414078451195	0.7855043874432676
I/falsy/1/7/nu_hp	4605517222374107166	0.8151260587430931
I/falsy/1/7/Tt4	4653753414530296029	1373.0184682445172
I/falsy/1/7/f	4583460609938775197	0.027073442551536975
I/falsy/1/7/pi_lpc	4612260288060557801	2.255026947635305
I/falsy/1/7/pi_hpc	4616745561796227107	4.493777233739851
I/falsy/1/7/phi_lp	4604930618986332164	0.7500000000000004
I/falsy/1/7/phi_hp	4606133842610189986	0.8835846570979877
I/falsy/1/7/mdot_air	4603481615445157503	0.589128290582451
I/falsy/1/7/sp_thrust	4648517733903342286	603.2812603235595
I/falsy/1/7/branch_choked	1	1
I/falsy/1/7/mf	4580254418354060479	0.01594973093056917
I/falsy/1/7/mf_sched	4581204275089876172	0.019245208487437535
I/falsy/1/8/s	4600877379321698713	0.39999999999999997
I/falsy/1/8/nu_lp	4605321434413906174	0.7933892286071396
I/falsy/1/8/nu_hp	4605578836824595306	0.821966636901249
I/falsy/1/8/Tt4	4654072899322768872	1445.6608997572857
I/falsy/1/8/f	4584066924734871563	0.02917701957277789
I/falsy/1/8/pi_lpc	4612335731815083071	2.288530704970554
I/falsy/1/8/pi_hpc	4616863607856042112	4.598623196598169
I/falsy/1/8/phi_lp	4604930618986332161	0.7500000000000001
I/falsy/1/8/phi_hp	4606066275388908936	0.8760831886203713
I/falsy/1/8/mdot_air	4603534880696748739	0.5950419214553552
I/falsy/1/8/sp_thrust	4648799123957814718	635.2716057828436
I/falsy/1/8/branch_choked	1	1
I/falsy/1/8/mf	4580661347434662820	0.017361549788926248
I/falsy/1/8/mf_sched	4581603980001585464	0.020631963475048226
I/falsy/1/9/s	4601778099247172812	0.44999999999999996
I/falsy/1/9/nu_lp	4605438865119899589	0.8064266559663272
I/falsy/1/9/nu_hp	4605681725150376728	0.8333895357260159
I/falsy/1/9/Tt4	4655243873639200806	1711.9096339340408
I/falsy/1/9/f	4585520010830717481	0.037186849397873374
I/falsy/1/9/pi_lpc	4612491497563713426	2.357704593201512
I/falsy/1/9/pi_hpc	4617170355953173090	4.871070236753981
I/falsy/1/9/phi_lp	4604788661543958721	0.7342395578960109
I/falsy/1/9/phi_hp	4605765970065904450	0.8427426002186638
I/falsy/1/9/mdot_air	4603508475460701053	0.5921103513522749
I/falsy/1/9/sp_thrust	4649722586732897925	740.2571684356814
I/falsy/1/9/branch_choked	1	1
I/falsy/1/9/mf	4582003684913294758	0.022018718462658925
I/falsy/1/9/mf_sched	4582003684913294758	0.022018718462658925
I/falsy/1/10/s	4602678819172646911	0.49999999999999994
I/falsy/1/10/nu_lp	4605567932719274867	0.8207560380222801
I/falsy/1/10/nu_hp	4605795389390860138	0.8460088014121372
I/falsy/1/10/Tt4	4655399901764313053	1747.3863222133289
I/falsy/1/10/f	4585651281877132506	0.038097725261602114
I/falsy/1/10/pi_lpc	4612612605909354451	2.411487502723483
I/falsy/1/10/pi_hpc	4617311757251087762	4.996659818079381
I/falsy/1/10/phi_lp	4604917302142571475	0.7485215333441552
I/falsy/1/10/phi_hp	4605810871032254227	0.8477276088856079
I/falsy/1/10/mdot_air	4603708824545851274	0.614353568081911
I/falsy/1/10/sp_thrust	4649902147357347140	760.6708480086313
I/falsy/1/10/branch_choked	1	1
I/falsy/1/10/mf	4582403389825004050	0.023405473450269616
I/falsy/1/10/mf_sched	4582403389825004050	0.023405473450269616
I/falsy/1/11/s	4603129179135383961	0.5499999999999999
I/falsy/1/11/nu_lp	4605691598218174717	0.8344856664453172
I/falsy/1/11/nu_hp	4605904599480080000	0.858133556969463
I/falsy/1/11/Tt4	4655176669445229764	1696.629169345645
I/falsy/1/11/f	4585398174739033214	0.03634144168400953
I/falsy/1/11/pi_lpc	4612711177265392847	2.4552619783404235
I/falsy/1/11/pi_hpc	4617384081620092459	5.060896761847782
I/falsy/1/11/phi_lp	4605126841838877922	0.7717851128853932
I/falsy/1/11/phi_hp	4605964541505406231	0.8647884586354476
I/falsy/1/11/mdot_air	4603976248707828593	0.6440436142787417
I/falsy/1/11/sp_thrust	4649803042910868296	749.4039768843004
I/falsy/1/11/branch_choked	1	1
I/falsy/1/11/mf	4582403389825004051	0.02340547345026962
I/falsy/1/11/mf_sched	4582403389825004051	0.02340547345026962
I/falsy/1/12/s	4603579539098121011	0.6
I/falsy/1/12/nu_lp	4605801986115454265	0.8467411849652883
I/falsy/1/12/nu_hp	4606002220421001539	0.8689716585991295
I/falsy/1/12/Tt4	4654992323559358246	1654.7137677221995
I/falsy/1/12/f	4585188518443061006	0.03488665888997221
I/falsy/1/12/pi_lpc	4612798550901643365	2.494063667424643
I/falsy/1/12/pi_hpc	4617448615254437642	5.118214143217992
I/falsy/1/12/phi_lp	4605311914561585596	0.7923323126834059
I/falsy/1/12/phi_hp	4606097817155051960	0.879585028121304
I/falsy/1/12/mdot_air	4604218153140121918	0.6709004013278344
I/falsy/1/12/sp_thrust	4649719979445242064	739.9607541470559
I/falsy/1/12/branch_choked	1	1
I/falsy/1/12/mf	4582403389825004051	0.02340547345026962
I/falsy/1/12/mf_sched	4582403389825004051	0.02340547345026962
I/falsy/1/point_keys	14	14
I/falsy/1/extra_keys	0	0
census/I/falsy/1/close_calls	348	348
