# slice R oracle (cpython) — rungs 40+44 TwoSpoolTransient — key	u64 bits (or an integer)	repr
P/shaped/1200/nu_lp	4605832527023858586	0.8501319069356328
P/shaped/1200/nu_lpt	4606778280846300718	0.9551316738658835
P/shaped/1200/phi_hp	4606848620030045273	0.9629408919985379
P/shaped/1200/phi_lp	4605936122854220123	0.8616333545478868
P/shaped/1200/pi_hpc	4617067384932178153	4.77961359805179
P/shaped/1200/pi_hpt	4601436634400704581	0.43104489326754375
P/shaped/1200/pi_lpc	4612668675102115713	2.4363872262337627
P/shaped/1200/pi_lpt	4604360585359170008	0.6867135542313987
P/shaped/1200/pt4	4695723846594960150	870394.8117645707
P/shaped/1200/slip	4606876488162482330	0.9660348762270303
P/shaped/1200/sp_thrust	4648073919529958126	552.8254076781138
P/shaped/1200/tau_hpc	4609985561951347443	1.6224228135853849
P/shaped/1200/tau_hpt	4605660865701128103	0.8310736716423336
P/shaped/1200/tau_lpc	4608636792678752000	1.3229358733169079
P/shaped/1200/tau_lpt	4606465104878454265	0.9203621568396435
P/shaped/1200/exit_noise	0	0
P/shaped/1200/passes	10	10
P/shaped/1200/powers_calls	31	31
P/shaped/1100/M9	4607182418800017184	0.9999999999999751
P/shaped/1100/Pc_hp	4686888044413093360	222587.01429085387
P/shaped/1100/Pc_lp	4680576874659710116	84989.89990236104
P/shaped/1100/Phi_hp	4423945328396930017	5.971708805346745e-13
P/shaped/1100/Phi_lp	13638376522667899113	-1.5096779800569004e-13
P/shaped/1100/Pt_hp	4686888044413101382	222587.01429108734
P/shaped/1100/Pt_lp	4680576874659708622	84989.8999023393
P/shaped/1100/Tt2	4643745586963694955	286.3754828060834
P/shaped/1100/Tt25	4645230698881767928	370.7943216202834
P/shaped/1100/Tt3	4648377002629368064	587.2819668168959
P/shaped/1100/Tt4	4652552666608566272	1100.0
P/shaped/1100/Tt45	4651220836875588104	910.5884892740878
P/shaped/1100/Tt5	4650568294335022022	836.4029913583006
P/shaped/1100/branch_choked	1	1
P/shaped/1100/eta_hpc	4606078781330202963	0.8774716270172952
P/shaped/1100/eta_hpt	4606461842859638129	0.92
P/shaped/1100/eta_lpc	4606204719805199827	0.891453606480065
P/shaped/1100/eta_lpt	4606281698874543309	0.9
P/shaped/1100/f	4579359393500774932	0.014234744840707449
P/shaped/1100/m_hp	4605680505021685161	0.8332540742293776
P/shaped/1100/m_imp	4604086877410026741	0.65632586751522
P/shaped/1100/m_lp	4604086877410026676	0.6563258675152128
P/shaped/1100/mdot4	4604171028351317023	0.6656684987716551
P/shaped/1100/mdot_air	4604086877410026741	0.65632586751522
P/shaped/1100/n_hp	4606055739955376251	0.8749135205321318
P/shaped/1100/n_lp	4605396949652274351	0.8017731042417803
P/shaped/1100/nu_hp	4605732034923762841	0.8389750426037096
P/shaped/1100/nu_hpt	4606999678735339278	0.979711777267285
P/shaped/1100/nu_lp	4605396949652274351	0.8017731042417803
P/shaped/1100/nu_lpt	4606666388682952361	0.942709148263437
P/shaped/1100/phi_hp	4606753536487782859	0.9523844982102728
P/shaped/1100/phi_lp	4605548449993485063	0.8185930209468503
P/shaped/1100/pi_hpc	4616628060011465037	4.389414684237932
P/shaped/1100/pi_hpt	4601417637463104887	0.42999035139151637
P/shaped/1100/pi_lpc	4612284848418501101	2.2659339375879797
P/shaped/1100/pi_lpt	4604354216031603618	0.6860064168198401
P/shaped/1100/pt4	4694633094321851137	743414.5348571242
P/shaped/1100/slip	4606783020421671644	0.9556578724362583
P/shaped/1100/sp_thrust	4647276446839167912	487.08162964641315
P/shaped/1100/tau_hpc	4609811837918350655	1.58384832931263
P/shaped/1100/tau_hpt	4605631448601608497	0.827807717521898
P/shaped/1100/tau_lpc	4608510006788002128	1.2947837502952844
P/shaped/1100/tau_lpt	4606448603723931444	0.9185301606712302
P/shaped/1100/exit_noise	0	0
P/shaped/1100/passes	24	24
P/shaped/1100/powers_calls	73	73
census/P/shaped/close_bracket_fails	0	0
census/P/shaped/close_calls	622	622
census/P/shaped/close_nonreal_propagated	0	0
census/P/shaped/eig_complex	0	0
census/P/shaped/eig_real	0	0
census/P/shaped/hi_wall_literal	0	0
census/P/shaped/hi_wall_map	622	622
census/P/shaped/illinois_calls	622	622
census/P/shaped/illinois_evals	5270	5270
census/P/shaped/illinois_exhausted	0	0
census/P/shaped/instant_calls	6	6
census/P/shaped/integrate_calls	0	0
census/P/shaped/match_calls	0	0
census/P/shaped/powers_calls	616	616
P/flat/1500/M9	4607182418800017610	1.0000000000000449
P/flat/1500/Pc_hp	4688998029257809571	305847.31095550413
P/flat/1500/Pc_lp	4682837332674529096	117883.89331128926
P/flat/1500/Phi_hp	13641367716013873533	-2.2647613370477638e-13
P/flat/1500/Phi_lp	4410486323681449584	7.530009435761419e-14
P/flat/1500/Pt_hp	4688998029257808381	305847.31095543486
P/flat/1500/Pt_lp	4682837332674529706	117883.89331129813
P/flat/1500/Tt2	4643745586963694955	286.3754828060834
P/flat/1500/Tt25	4645801516094756528	403.2415235511535
P/flat/1500/Tt3	4649341121304789435	696.8895702139047
P/flat/1500/Tt4	4654311885213007872	1500.0
P/flat/1500/Tt45	4653251304555868561	1258.8518778822365
P/flat/1500/Tt5	4652834285206962790	1164.0326557905878
P/flat/1500/branch_choked	1	1
P/flat/1500/eta_hpc	4606101554889448489	0.88
P/flat/1500/eta_hpt	4606461842859638129	0.92
P/flat/1500/eta_lpc	4606281698874543309	0.9
P/flat/1500/eta_lpt	4606281698874543309	0.9
P/flat/1500/f	4582591370642831330	0.02405766292570622
P/flat/1500/m_hp	4607182418800017367	0.9999999999999954
P/flat/1500/m_imp	4607182418800159073	1.000000000031456
P/flat/1500/m_lp	4607182418800159073	1.000000000031456
P/flat/1500/mdot4	4607290764881950097	1.024057662957919
P/flat/1500/mdot_air	4607182418800159073	1.000000000031456
P/flat/1500/n_hp	4607182418800017408	1.0
P/flat/1500/n_lp	4607182418800017408	1.0
P/flat/1500/nu_hp	4607182418800017408	1.0
P/flat/1500/nu_hpt	4607182418800017408	1.0
P/flat/1500/nu_lp	4607182418800017408	1.0
P/flat/1500/nu_lpt	4607182418800017209	0.9999999999999779
P/flat/1500/phi_hp	4607182418800017367	0.9999999999999954
P/flat/1500/phi_lp	4607182418800159073	1.000000000031456
P/flat/1500/pi_hpc	4618441417868443669	6.000000000000019
P/flat/1500/pi_hpt	4601480128964187872	0.43345932655880226
P/flat/1500/pi_lpc	4613937818241285679	3.000000000094381
P/flat/1500/pi_lpt	4604378127517638221	0.688661125054702
P/flat/1500/pt4	4698529237748393402	1345394.651483877
P/flat/1500/slip	4607182418800017408	1.0
P/flat/1500/sp_thrust	4649627730615369502	729.473276395325
P/flat/1500/tau_hpc	4610462024585359296	1.7282187709160866
P/flat/1500/tau_hpt	4605734372676136535	0.8392345852548243
P/flat/1500/tau_lpc	4609020278146057006	1.408086752399139
P/flat/1500/tau_lpt	4606503978674086314	0.9246780151361709
P/flat/1500/exit_noise	0	0
P/flat/1500/passes	0	0
P/flat/1500/powers_calls	1	1
P/flat/1450/M9	4607182418800017938	1.0000000000001177
P/flat/1450/Pc_hp	4688817253100224150	295324.7536735324
P/flat/1450/Pc_lp	4682550585914306892	113711.1787645269
P/flat/1450/Phi_hp	4448537052198692829	2.5810037184013738e-11
P/flat/1450/Phi_lp	13663338985670384046	-6.805592529266268e-12
P/flat/1450/Pt_hp	4688817253100364311	295324.75368169084
P/flat/1450/Pt_lp	4682550585914249984	113711.17876369879
P/flat/1450/Tt2	4643745586963694955	286.3754828060834
P/flat/1450/Tt25	4645729239858684017	399.1330951904011
P/flat/1450/Tt3	4649220395694069451	683.1646572991389
P/flat/1450/Tt4	4654091982887452672	1450.0
P/flat/1450/Tt45	4653058858881758853	1215.0947976367618
P/flat/1450/Tt5	4652652902745975545	1122.7910589749793
P/flat/1450/branch_choked	1	1
P/flat/1450/eta_hpc	4606101554889448489	0.88
P/flat/1450/eta_hpt	4606461842859638129	0.92
P/flat/1450/eta_lpc	4606281698874543309	0.9
P/flat/1450/eta_lpt	4606281698874543309	0.9
P/flat/1450/f	4582218146469939872	0.022762781456672543
P/flat/1450/m_hp	4606993748929747909	0.9790534365973761
P/flat/1450/m_imp	4606746495451859017	0.9516027861902866
P/flat/1450/m_lp	4606746495451859017	0.9516027861902866
P/flat/1450/mdot4	4606941601532125400	0.9732639124458968
P/flat/1450/mdot_air	4606746495451859018	0.9516027861902867
P/flat/1450/n_hp	4607079180906517598	0.9885382913622711
P/flat/1450/n_lp	4607022678169249270	0.9822652273753067
P/flat/1450/nu_hp	4607033705750675394	0.9834895348558279
P/flat/1450/nu_hpt	4607183781317553999	1.0003025396681158
P/flat/1450/nu_lp	4607022678169249270	0.9822652273753067
P/flat/1450/nu_lpt	4607180573255458922	0.9997951033938197
P/flat/1450/phi_hp	4607095996273428217	0.99040517211344
P/flat/1450/phi_lp	4606901249610990697	0.9687839492527363
P/flat/1450/pi_hpc	4618208598853975323	5.7932151756533825
P/flat/1450/pi_hpt	4601473739542755064	0.4331046424193654
P/flat/1450/pi_lpc	4613714876239021117	2.9009938624663207
P/flat/1450/pi_lpt	4604375745067592153	0.6883966199650856
P/flat/1450/pt4	4698145961705870968	1256156.2438062709
P/flat/1450/slip	4607171206091559112	0.998755139290119
P/flat/1450/sp_thrust	4649385064681206158	701.8853537175326
P/flat/1450/tau_hpc	4610387275657763477	1.7116211748195032
P/flat/1450/tau_hpt	4605723220204389173	0.837996412163284
P/flat/1450/tau_lpc	4608955668158312030	1.3937404531960946
P/flat/1450/tau_lpt	4606498193859131148	0.9240357716605287
P/flat/1450/exit_noise	1	1
P/flat/1450/passes	80	80
P/flat/1450/powers_calls	240	240
P/flat/1400/M9	4607182418800017915	1.0000000000001126
P/flat/1400/Pc_hp	4688636973820085765	284831.1184655133
P/flat/1400/Pc_lp	4682265415215035816	109561.39892312011
P/flat/1400/Phi_hp	13643058630284556437	-3.1094794634853143e-13
P/flat/1400/Phi_lp	13624613453901833759	-1.807495135464787e-14
P/flat/1400/Pt_hp	4688636973820084020	284831.1184654117
P/flat/1400/Pt_lp	4682265415215035660	109561.39892311784
P/flat/1400/Tt2	4643745586963694955	286.3754828060834
P/flat/1400/Tt25	4645657321575115557	395.04501407376875
P/flat/1400/Tt3	4649099730983552020	669.4466679358179
P/flat/1400/Tt4	4653872080561897472	1400.0
P/flat/1400/Tt45	4652866698617547285	1171.402612088835
P/flat/1400/Tt5	4652471896335996120	1081.6349662591729
P/flat/1400/branch_choked	1	1
P/flat/1400/eta_hpc	4606101554889448489	0.88
P/flat/1400/eta_hpt	4606461842859638129	0.92
P/flat/1400/eta_lpc	4606281698874543309	0.9
P/flat/1400/eta_lpt	4606281698874543309	0.9
P/flat/1400/f	4581850517373110372	0.021487311807227974
P/flat/1400/m_hp	4606805690262754071	0.9581747303896887
P/flat/1400/m_imp	4606327635964307662	0.9051000414740658
P/flat/1400/m_lp	4606327635964307661	0.9051000414740656
P/flat/1400/mdot4	4606502809477885752	0.924548208281954
P/flat/1400/mdot_air	4606327635964307662	0.9051000414740658
P/flat/1400/n_hp	4606972104359696035	0.9766504065944058
P/flat/1400/n_lp	4606860813080708914	0.9642945925572575
P/flat/1400/nu_hp	4606882240193273550	0.9666734799293069
P/flat/1400/nu_hpt	4607185130477896089	1.0006021134432557
P/flat/1400/nu_lp	4606860813080708914	0.9642945925572575
P/flat/1400/nu_lpt	4607179182998941885	0.9996407539142848
P/flat/1400/phi_hp	4607012026102877955	0.9810826104407798
P/flat/1400/phi_lp	4606629499473790248	0.9386136233262379
P/flat/1400/pi_hpc	4617977728949450217	5.588161508695955
P/flat/1400/pi_hpt	4601467152110351411	0.43273896646298055
P/flat/1400/pi_lpc	4613498439928664182	2.8048768324170466
P/flat/1400/pi_lpt	4604373126456500236	0.6881058957324071
P/flat/1400/pt4	4697782570323632247	1171547.59438136
P/flat/1400/slip	4607160252977731476	0.9975390993738409
P/flat/1400/sp_thrust	4649137023622032478	673.6863500749566
P/flat/1400/tau_hpc	4610310657714715382	1.6946085739252204
P/flat/1400/tau_hpt	4605711688641425134	0.8367161514920249
P/flat/1400/tau_lpc	4608891378155504797	1.3794652049221334
P/flat/1400/tau_lpt	4606492173563859895	0.92336738461801
P/flat/1400/exit_noise	0	0
P/flat/1400/passes	6	6
P/flat/1400/powers_calls	19	19
P/flat/1300/M9	4607182418800017645	1.0000000000000526
P/flat/1300/Pc_hp	4688278024544656715	263937.5207562043
P/flat/1300/Pc_lp	4681699768578590768	101330.15702036093
P/flat/1300/Phi_hp	4406815442271640947	4.29052379540061e-14
P/flat/1300/Phi_lp	13638796930102549208	-1.61580373668401e-13
P/flat/1300/Pt_hp	4688278024544656972	263937.5207562193
P/flat/1300/Pt_lp	4681699768578589283	101330.15702033932
P/flat/1300/Tt2	4643745586963694955	286.3754828060834
P/flat/1300/Tt25	4645514554473983398	386.9296439445701
P/flat/1300/Tt3	4648858660729274065	642.0401530582113
P/flat/1300/Tt4	4653432275910787072	1300.0
P/flat/1300/Tt45	4652483247825259119	1084.2159960946553
P/flat/1300/Tt5	4652003666366469863	999.5858985676576
P/flat/1300/branch_choked	1	1
P/flat/1300/eta_hpc	4606101554889448489	0.88
P/flat/1300/eta_hpt	4606461842859638129	0.92
P/flat/1300/eta_lpc	4606281698874543309	0.9
P/flat/1300/eta_lpt	4606281698874543309	0.9
P/flat/1300/f	4581131768696902958	0.018993651403339466
P/flat/1300/m_hp	4606432330080755420	0.9167234233363746
P/flat/1300/m_imp	4605539699720971945	0.8176215455452694
P/flat/1300/m_lp	4605539699720971945	0.8176215455452694
P/flat/1300/mdot4	4605679578090195911	0.833151164161216
P/flat/1300/mdot_air	4605539699720971945	0.8176215455452694
P/flat/1300/n_hp	4606745736302663729	0.9515185036987132
P/flat/1300/n_lp	4606530203656716288	0.9275895730897901
P/flat/1300/nu_hp	4606570600094234934	0.9320744785943933
P/flat/1300/nu_hpt	4607187861835894812	1.001208596750991
P/flat/1300/nu_lp	4606530203656716288	0.9275895730897901
P/flat/1300/nu_lpt	4607177966413490225	0.9995056857962991
P/flat/1300/phi_hp	4606853043994703538	0.9634320507409113
P/flat/1300/phi_lp	4606114593153330818	0.88144753807633
P/flat/1300/pi_hpc	4617522494971490863	5.183832513558214
P/flat/1300/pi_hpt	4601453057048824668	0.43195653337095563
P/flat/1300/pi_lpc	4613084408007426415	2.6210097236618632
P/flat/1300/pi_lpt	4604367060390326665	0.6874324270989273
P/flat/1300/pt4	4696970629269418570	1015539.4180598941
P/flat/1300/slip	4607139078446380040	0.9951882541496397
P/flat/1300/sp_thrust	4648623100920330732	615.2601032851358
P/flat/1300/tau_hpc	4610151732761258074	1.6593201454220634
P/flat/1300/tau_hpt	4605687334554508756	0.8340123046881964
P/flat/1300/tau_lpc	4608763754178997768	1.3511269894796687
P/flat/1300/tau_lpt	4606479348420942055	0.9219435077218606
P/flat/1300/exit_noise	0	0
P/flat/1300/passes	5	5
P/flat/1300/powers_calls	16	16
P/flat/1200/M9	4607182418800017727	1.0000000000000708
P/flat/1200/Pc_hp	4687596136794721254	243195.21491345688
P/flat/1200/Pc_lp	4681137646465324208	93150.20368011552
P/flat/1200/Phi_hp	13641153115835976089	-2.210588636056798e-13
P/flat/1200/Phi_lp	4398400964640714903	1.166145932191498e-14
P/flat/1200/Pt_hp	4687596136794718430	243195.2149133747
P/flat/1200/Pt_lp	4681137646465324322	93150.20368011718
P/flat/1200/Tt2	4643745586963694955	286.3754828060834
P/flat/1200/Tt25	4645372528453741161	378.856399386807
P/flat/1200/Tt3	4648617868670370967	614.665265333041
P/flat/1200/Tt4	4652992471259676672	1200.0
P/flat/1200/Tt45	4651983457407832188	997.2884059664934
P/flat/1200/Tt5	4651284855007991038	917.8665083038211
P/flat/1200/branch_choked	1	1
P/flat/1200/eta_hpc	4606101554889448489	0.88
P/flat/1200/eta_hpt	4606461842859638129	0.92
P/flat/1200/eta_lpc	4606281698874543309	0.9
P/flat/1200/eta_lpt	4606281698874543309	0.9
P/flat/1200/f	4580434892253815512	0.01657587555198145
P/flat/1200/m_hp	4606065543673044444	0.876001951840347
P/flat/1200/m_imp	4604815004781667667	0.7371642448007755
P/flat/1200/m_lp	4604815004781667667	0.7371642448007755
P/flat/1200/mdot4	4604925065035437972	0.7493833875839635
P/flat/1200/mdot_air	4604815004781667667	0.7371642448007755
P/flat/1200/n_hp	4606502469227612159	0.9245104329131663
P/flat/1200/n_lp	4606187786422263544	0.8895736233179994
P/flat/1200/nu_hp	4606246757195311359	0.8961206943197623
P/flat/1200/nu_hpt	4607190945889753672	1.001893394271649
P/flat/1200/nu_lp	4606187786422263544	0.8895736233179994
P/flat/1200/nu_lpt	4607177418322618650	0.9994448354857781
P/flat/1200/phi_hp	4606709816718945217	0.9475306288107889
P/flat/1200/phi_lp	4605639228214537174	0.8286714280615068
P/flat/1200/pi_hpc	4617078134034851833	4.789160719077693
P/flat/1200/pi_hpt	4601436634400684531	0.43104489326643075
P/flat/1200/pi_lpc	4612692587711922305	2.447006558228225
P/flat/1200/pi_lpt	4604360585359135924	0.6867135542276146
P/flat/1200/pt4	4695771433969468805	875934.7112828946
P/flat/1200/slip	4607116612069493704	0.9926939852597281
P/flat/1200/sp_thrust	4648082450887635786	553.795310753959
P/flat/1200/tau_hpc	4609985561950100094	1.6224228133084178
P/flat/1200/tau_hpt	4605660865701095776	0.8310736716387446
P/flat/1200/tau_lpc	4608636792677874319	1.3229358731220235
P/flat/1200/tau_lpt	4606465104878430143	0.9203621568369654
P/flat/1200/exit_noise	0	0
P/flat/1200/passes	5	5
P/flat/1200/powers_calls	16	16
P/flat/1100/M9	4607182418800016651	0.999999999999916
P/flat/1100/Pc_hp	4686888044411422818	222587.0142422347
P/flat/1100/Pc_lp	4680576874658399472	84989.89988328866
P/flat/1100/Phi_hp	4383462221330741792	1.1760700317473176e-15
P/flat/1100/Phi_lp	4397176322527740822	9.729314750289968e-15
P/flat/1100/Pt_hp	4686888044411422834	222587.01424223516
P/flat/1100/Pt_lp	4680576874658399573	84989.89988329013
P/flat/1100/Tt2	4643745586963694955	286.3754828060834
P/flat/1100/Tt25	4645230698881436276	370.7943216014312
P/flat/1100/Tt3	4648377002628799750	587.281966752286
P/flat/1100/Tt4	4652552666608566272	1100.0
P/flat/1100/Tt45	4651220836875568363	910.5884892718435
P/flat/1100/Tt5	4650568294334996288	836.402991355375
P/flat/1100/branch_choked	1	1
P/flat/1100/eta_hpc	4606101554889448489	0.88
P/flat/1100/eta_hpt	4606461842859638129	0.92
P/flat/1100/eta_lpc	4606281698874543309	0.9
P/flat/1100/eta_lpt	4606281698874543309	0.9
P/flat/1100/f	4579359393454519872	0.01423474476046771
P/flat/1100/m_hp	4605706754009041929	0.8361682972430354
P/flat/1100/m_imp	4604149154448630239	0.6632400077315274
P/flat/1100/m_lp	4604149154448630239	0.6632400077315274
P/flat/1100/mdot4	4604234191887195128	0.6726810599565161
P/flat/1100/mdot_air	4604149154448630238	0.6632400077315272
P/flat/1100/n_hp	4606240302827645408	0.8954041155605488
P/flat/1100/n_lp	4605830573783008974	0.849915053639245
P/flat/1100/nu_hp	4605909016579457096	0.858623953512514
P/flat/1100/nu_hpt	4607194383791748795	1.002656761861927
P/flat/1100/nu_lp	4605830573783008974	0.849915053639245
P/flat/1100/nu_lpt	4607176235462293731	0.999313511609014
P/flat/1100/phi_hp	4606586543921477831	0.9338445990049643
P/flat/1100/phi_lp	4605204080697663440	0.7803603488273385
P/flat/1100/pi_hpc	4616645344308343938	4.404766223725462
P/flat/1100/pi_hpt	4601417637463068797	0.42999035138951297
P/flat/1100/pi_lpc	4612320630167332323	2.2818242261534905
P/flat/1100/pi_lpt	4604354216031597604	0.6860064168191724
P/flat/1100/pt4	4694700367130493438	751246.1205254195
